cmte_id,cand_id,cand_nm,contbr_city,contbr_st,contbr_zip,contb_receipt_amt,contb_receipt_dt,latlong
C00575795,P00003392,"Clinton, Hillary Rodham",EXETER,NH,038332810,5,25-AUG-15,"(42.9996568, -70.9784562)"
C00575795,P00003392,"Clinton, Hillary Rodham",PORTSMOUTH,NH,038015242,100,03-AUG-15,"(43.0874906, -70.83577919999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",DURHAM,NH,038242730,25,26-AUG-15,"(43.13396789999999, -70.9264635)"
C00575795,P00003392,"Clinton, Hillary Rodham",SUNAPEE,NH,03782,25,16-SEP-15,"(43.3990528, -72.0823688)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,03431,50,17-SEP-15,"(42.9561414, -72.3074326)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030622608,50,09-SEP-15,"(42.7189172, -71.4893013)"
C00575795,P00003392,"Clinton, Hillary Rodham",CORNISH,NH,037454209,200,04-SEP-15,"(43.4818556, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",WEST LEBANON,NH,037843008,50,13-SEP-15,"(43.6227722, -72.3138748)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,35,23-SEP-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106612,35,25-SEP-15,"(42.9457529, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",HOLLIS,NH,03049,5,19-AUG-15,"(42.7272362, -71.59613279999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",NEW HAMPTON,NH,032564400,75,07-SEP-15,"(43.6236211, -71.6304407)"
C00575795,P00003392,"Clinton, Hillary Rodham",WALPOLE,NH,036080026,250,13-SEP-15,"(43.0842823, -72.4021423)"
C00575795,P00003392,"Clinton, Hillary Rodham",CANTERBURY,NH,032242128,50,16-JUL-15,"(43.35824420000001, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,50,16-SEP-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031046414,32,27-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",WINDHAM,NH,030871268,50,19-SEP-15,"(42.792901, -71.3111773)"
C00575795,P00003392,"Clinton, Hillary Rodham",GOFFSTOWN,NH,03045,5,03-SEP-15,"(43.0209998, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",WEST LEBANON,NH,037843008,50,13-AUG-15,"(43.6227722, -72.3138748)"
C00575795,P00003392,"Clinton, Hillary Rodham",GILMANTON,NH,032374601,50,04-SEP-15,"(43.4090534, -71.4061876)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312128,32.74,08-AUG-15,"(42.9561414, -72.3074326)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LITTLETON,NH,035614800,50,29-SEP-15,"(44.33641069999999, -71.7850294)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034581336,500,30-SEP-15,"(42.8573814, -71.9282781)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312128,50,24-AUG-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031043440,2700,14-AUG-15,"(43.00885590000001, -71.4477469)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SPOFFORD,NH,034620197,100,31-AUG-15,"(42.895617, -72.4021423)"
C00575795,P00003392,"Clinton, Hillary Rodham",RINDGE,NH,034615305,100,31-AUG-15,"(42.759337, -72.0231125)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031044538,100,31-AUG-15,"(43.00885590000001, -71.4477469)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",DERRY,NH,030381671,250,21-SEP-15,"(42.8976471, -71.2715443)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,10-SEP-15,"(42.8680259, -71.37569119999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,50.05,30-AUG-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",GRANTHAM,NH,037531373,10,25-AUG-15,"(43.5187336, -72.12976530000002)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106612,35,30-SEP-15,"(42.9457529, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",GRANTHAM,NH,03753,25,23-SEP-15,"(43.5187336, -72.12976530000002)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,28,30-SEP-15,"(42.9928394, -70.7763169)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,03-SEP-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,09-SEP-15,"(43.1365634, -71.121085)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312128,50,30-JUL-15,"(42.9561414, -72.3074326)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WILTON,NH,030865724,1000,17-SEP-15,"(42.8341319, -71.785972)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030642512,150,18-SEP-15,"(42.7773453, -71.4714928)"
C00575795,P00003392,"Clinton, Hillary Rodham",SANDWICH,NH,032273336,100,16-SEP-15,"(43.8323149, -71.4778132)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOUTH HAMPTON,NH,038273527,50,21-SEP-15,"(42.8983828, -70.99034379999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CORNISH,NH,037454530,35,30-SEP-15,"(43.4818556, -72.3074326)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,50,23-SEP-15,"(43.7198979, -71.36693029999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",CONCORD,NH,033014983,500,03-SEP-15,"(43.2086343, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",BEDFORD,NH,031106136,90.8,05-SEP-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PITTSFIELD,NH,032633230,25,05-SEP-15,"(43.28839809999999, -71.2992993)"
C00575795,P00003392,"Clinton, Hillary Rodham",EPPING,NH,030422541,10,05-SEP-15,"(43.0461391, -71.0854325)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038204074,1000,17-JUL-15,"(43.1819713, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",HOLLIS,NH,03049,77,29-SEP-15,"(42.7272362, -71.59613279999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,03431,50,29-SEP-15,"(42.9561414, -72.3074326)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWBURY,NH,032555218,25,29-SEP-15,"(43.3240003, -72.0231125)"
C00575795,P00003392,"Clinton, Hillary Rodham",MERIDEN,NH,037705458,100,30-AUG-15,"(43.524724, -72.26894740000002)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,144.15,23-AUG-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH HAMPTON,NH,03862,100,28-SEP-15,"(42.98234410000001, -70.8238874)"
C00575795,P00003392,"Clinton, Hillary Rodham",DURHAM,NH,038243006,100,17-SEP-15,"(43.13396789999999, -70.9264635)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",HUDSON,NH,030514408,50,31-AUG-15,"(42.7617804, -71.4310012)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SANDOWN,NH,038732413,100,30-SEP-15,"(42.9308759, -71.1804988)"
C00575795,P00003392,"Clinton, Hillary Rodham",EXETER,NH,038334599,250,30-SEP-15,"(42.9996568, -70.9784562)"
C00575795,P00003392,"Clinton, Hillary Rodham",SALEM,NH,030793733,50,30-JUL-15,"(42.7768318, -71.2161428)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042534,50,03-SEP-15,"(43.00885590000001, -71.4477469)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CONCORD,NH,033015112,50,18-SEP-15,"(43.2086343, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CONCORD,NH,033015417,50,31-AUG-15,"(43.2086343, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",GOFFSTOWN,NH,03045,20,27-SEP-15,"(43.0209998, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042910,1000,14-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",WEST LEBANON,NH,037843008,50,13-JUL-15,"(43.6227722, -72.3138748)"
C00575795,P00003392,"Clinton, Hillary Rodham",WOLFEBORO,NH,038944841,10,10-JUL-15,"(43.5914415, -71.1611147)"
C00575795,P00003392,"Clinton, Hillary Rodham",LONDONDERRY,NH,030534201,5,26-AUG-15,"(42.8680259, -71.37569119999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",WESTMORELAND,NH,034670120,120,25-SEP-15,"(42.9673396, -72.4376499)"
C00575795,P00003392,"Clinton, Hillary Rodham",ETNA,NH,037504403,100,28-SEP-15,"(43.7167379, -72.2013694)"
C00575795,P00003392,"Clinton, Hillary Rodham",ATKINSON,NH,038110436,50,09-JUL-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030622608,100,16-SEP-15,"(42.7189172, -71.4893013)"
C00575795,P00003392,"Clinton, Hillary Rodham",GOFFSTOWN,NH,03045,10,29-JUL-15,"(43.0209998, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",LACONIA,NH,032461834,100,22-JUL-15,"(43.5790521, -71.4749994)"
C00575795,P00003392,"Clinton, Hillary Rodham",CENTER SANDWICH,NH,032270054,1000,01-JUL-15,"(43.8323149, -71.4778132)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031044538,100,17-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042534,50,14-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",PORTSMOUTH,NH,038015110,150,20-AUG-15,"(43.0874906, -70.83577919999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",SANDWICH,NH,032273336,100,16-JUL-15,"(43.8323149, -71.4778132)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042917,250,27-JUL-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",WEST LEBANON,NH,037841907,10,04-SEP-15,"(43.6227722, -72.3138748)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312103,25,20-SEP-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH SUTTON,NH,032600095,185,30-SEP-15,"(43.3704338, -71.9490257)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112502,100,30-SEP-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEW LONDON,NH,032571015,35,01-SEP-15,"(43.4023954, -71.9875531)"
C00575795,P00003392,"Clinton, Hillary Rodham",NEW BOSTON,NH,030703829,1000,01-JUL-15,"(42.9693522, -71.69106599999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",GRANTHAM,NH,03753,25,23-AUG-15,"(43.5187336, -72.12976530000002)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038204002,25,06-AUG-15,"(43.1819713, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",DERRY,NH,030388234,50,30-SEP-15,"(42.8976471, -71.2715443)"
C00575795,P00003392,"Clinton, Hillary Rodham",WOLFEBORO,NH,038942250,250,16-SEP-15,"(43.5914415, -71.1611147)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038204074,250,31-AUG-15,"(43.1819713, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",CANTERBURY,NH,032242128,50,16-AUG-15,"(43.35824420000001, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",NEW BOSTON,NH,030704307,250,10-SEP-15,"(42.9693522, -71.69106599999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",PORTSMOUTH,NH,038015016,500,13-JUL-15,"(43.0874906, -70.83577919999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWBURY,NH,032555312,100,07-JUL-15,"(43.3240003, -72.0231125)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SALEM,NH,030792973,100,10-AUG-15,"(42.7768318, -71.2161428)"
C00458844,P60006723,"Rubio, Marco",BEDFORD,NH,031105610,500,07-AUG-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOUTH HAMPTON,NH,038273527,106,29-JUL-15,"(42.8983828, -70.99034379999999)"
C00458844,P60006723,"Rubio, Marco",BEDFORD,NH,031105610,5400,30-SEP-15,"(42.9457529, -71.5486562)"
C00458844,P60006723,"Rubio, Marco",BEDFORD,NH,031105610,2700,30-SEP-15,"(42.9457529, -71.5486562)"
C00458844,P60006723,"Rubio, Marco",BEDFORD,NH,031105610,-2700,30-SEP-15,"(42.9457529, -71.5486562)"
C00458844,P60006723,"Rubio, Marco",BRETTON WOODS,NH,03575,100,07-AUG-15,"(44.2325109, -71.4168306)"
C00458844,P60006723,"Rubio, Marco",BRETTON WOODS,NH,03575,50,10-AUG-15,"(44.2325109, -71.4168306)"
C00458844,P60006723,"Rubio, Marco",BRETTON WOODS,NH,03575,50,17-SEP-15,"(44.2325109, -71.4168306)"
C00458844,P60006723,"Rubio, Marco",BRETTON WOODS,NH,03575,50,30-SEP-15,"(44.2325109, -71.4168306)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BOW,NH,033044126,50,24-JUL-15,"(43.13366329999999, -71.5486562)"
C00458844,P60006723,"Rubio, Marco",NEW LONDON,NH,032571994,110,10-AUG-15,"(43.4023954, -71.9875531)"
C00458844,P60006723,"Rubio, Marco",NEW LONDON,NH,032571994,100,18-SEP-15,"(43.4023954, -71.9875531)"
C00458844,P60006723,"Rubio, Marco",WINDHAM,NH,030871323,250,22-SEP-15,"(42.792901, -71.3111773)"
C00458844,P60006723,"Rubio, Marco",PORTSMOUTH,NH,03801,1000,17-SEP-15,"(43.0874906, -70.83577919999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106612,100,24-JUL-15,"(42.9457529, -71.5486562)"
C00458844,P60006723,"Rubio, Marco",NEW DURHAM,NH,038552100,220,20-JUL-15,"(43.4685311, -71.15199129999999)"
C00458844,P60006723,"Rubio, Marco",WEARE,NH,032815923,110,21-SEP-15,"(43.0900107, -71.7385225)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,14-JUL-15,"(43.1365634, -71.121085)"
C00458844,P60006723,"Rubio, Marco",WINDHAM,NH,030874435,500,24-SEP-15,"(42.792901, -71.3111773)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOUTH HAMPTON,NH,038273511,100,27-JUL-15,"(42.8983828, -70.99034379999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWBURY,NH,032555218,25,21-SEP-15,"(43.3240003, -72.0231125)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LYMAN,NH,035853506,100,25-SEP-15,"(44.19958070000001, -71.8748749)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,25-SEP-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106852,25,17-SEP-15,"(42.9457529, -71.5486562)"
C00458844,P60006723,"Rubio, Marco",WOLFEBORO,NH,038941569,2700,07-AUG-15,"(43.5914415, -71.1611147)"
C00458844,P60006723,"Rubio, Marco",WOLFEBORO,NH,038941569,-1600,17-AUG-15,"(43.5914415, -71.1611147)"
C00458844,P60006723,"Rubio, Marco",WOLFEBORO,NH,038941569,1600,17-AUG-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MEREDITH,NH,032535641,100,24-SEP-15,"(43.6478158, -71.49514169999999)"
C00458844,P60006723,"Rubio, Marco",AUBURN,NH,030323167,100,20-SEP-15,"(42.98921000000001, -71.35868549999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOUTH HAMPTON,NH,038273511,100,30-SEP-15,"(42.8983828, -70.99034379999999)"
C00458844,P60006723,"Rubio, Marco",HAMPTON FALLS,NH,038442106,150,07-AUG-15,"(42.9195921, -70.89523369999999)"
C00458844,P60006723,"Rubio, Marco",HAMPTON FALLS,NH,038442106,150,16-SEP-15,"(42.9195921, -70.89523369999999)"
C00458844,P60006723,"Rubio, Marco",GILFORD,NH,032496764,110,19-AUG-15,"(43.5566893, -71.3973105)"
C00458844,P60006723,"Rubio, Marco",CONCORD,NH,033016915,250,20-AUG-15,"(43.2086343, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",RYE,NH,038702838,50,31-AUG-15,"(42.9928394, -70.7763169)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",DURHAM,NH,038242730,25,18-SEP-15,"(43.13396789999999, -70.9264635)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",RYE,NH,038702412,250,21-SEP-15,"(42.9928394, -70.7763169)"
C00458844,P60006723,"Rubio, Marco",NASHUA,NH,030622200,100,09-JUL-15,"(42.7189172, -71.4893013)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CHESTER,NH,030364172,100,29-SEP-15,"(42.9731785, -71.263663)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SEABROOK,NH,038744590,100,29-SEP-15,"(42.8889035, -70.85361639999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LYNDEBOROUGH,NH,030825915,100,29-SEP-15,"(42.9096068, -71.785972)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,17-SEP-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOUTH HAMPTON,NH,038273527,50,18-SEP-15,"(42.8983828, -70.99034379999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CORNISH,NH,037454530,35,19-SEP-15,"(43.4818556, -72.3074326)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030642512,100,28-SEP-15,"(42.7773453, -71.4714928)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,25-AUG-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWBURY,NH,032555312,125,28-AUG-15,"(43.3240003, -72.0231125)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WOLFEBORO,NH,038944048,100,24-SEP-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BOW,NH,033044126,100,25-SEP-15,"(43.13366329999999, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,75,10-AUG-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,10-AUG-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,81,30-JUL-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WOLFEBORO,NH,038944048,100,05-AUG-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MEREDITH,NH,032535641,100,06-AUG-15,"(43.6478158, -71.49514169999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",EAST KINGSTON,NH,038272025,25,24-JUL-15,"(42.8983828, -70.99034379999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",GILFORD,NH,032496439,10,23-SEP-15,"(43.5566893, -71.3973105)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WOLFEBORO,NH,038944048,100,23-JUL-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,50,01-JUL-15,"(43.7198979, -71.36693029999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030637602,25,18-JUL-15,"(42.7795584, -71.51304449999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKLINE,NH,030332005,68,24-JUL-15,"(42.750433, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKLINE,NH,030332005,100,24-JUL-15,"(42.750433, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PLAISTOW,NH,038652532,10,01-JUL-15,"(42.83773739999999, -71.1032591)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",AMHERST,NH,030311952,100,19-AUG-15,"(42.8708242, -71.6080009)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKFIELD,NH,038727303,100,24-AUG-15,"(43.57512740000001, -71.06562579999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SEABROOK,NH,038744735,50,07-AUG-15,"(42.8889035, -70.85361639999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CENTER SANDWICH,NH,032273228,100,10-AUG-15,"(43.8323149, -71.4778132)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKLINE,NH,030332005,61,03-JUL-15,"(42.750433, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WINDHAM,NH,030871575,30,19-AUG-15,"(42.792901, -71.3111773)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106852,183.9,24-AUG-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030533165,25,28-JUL-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,35,29-JUL-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",EAST KINGSTON,NH,038272025,75,14-AUG-15,"(42.8983828, -70.99034379999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",HUDSON,NH,030514408,150,19-AUG-15,"(42.7617804, -71.4310012)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106852,55,21-AUG-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106612,50,07-AUG-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",RYE,NH,038702838,50,08-AUG-15,"(42.9928394, -70.7763169)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",DURHAM,NH,038242730,50,10-AUG-15,"(43.13396789999999, -70.9264635)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOUTH HAMPTON,NH,038273527,50,04-AUG-15,"(42.8983828, -70.99034379999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WOLFEBORO,NH,038944048,100,08-AUG-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LACONIA,NH,032462077,100,18-AUG-15,"(43.5790521, -71.4749994)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SEABROOK,NH,038744590,100,24-AUG-15,"(42.8889035, -70.85361639999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034582041,25,17-JUL-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106612,35,15-SEP-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LITTLETON,NH,035614800,50,15-SEP-15,"(44.33641069999999, -71.7850294)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,10-JUL-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CORNISH,NH,037454530,25,23-JUL-15,"(43.4818556, -72.3074326)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WINDHAM,NH,030871575,35,25-JUL-15,"(42.792901, -71.3111773)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034582041,50,18-SEP-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106852,35,30-SEP-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWINGTON,NH,038012709,100,30-SEP-15,"(43.0874906, -70.83577919999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,25,20-AUG-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",TWIN MOUNTAIN,NH,035950367,250,01-JUL-15,"(44.2653671, -71.556494)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BEDFORD,NH,031106852,35,31-AUG-15,"(42.9457529, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",STRATHAM,NH,038852316,200,24-JUL-15,"(43.0134532, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PLAISTOW,NH,038652532,25,26-JUL-15,"(42.83773739999999, -71.1032591)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CHESTER,NH,030364172,50,29-JUL-15,"(42.9731785, -71.263663)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MERRIMACK,NH,030544323,25,12-SEP-15,"(42.855038, -71.51304449999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030622608,50,21-SEP-15,"(42.7189172, -71.4893013)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112559,55,10-AUG-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",GILFORD,NH,032496439,10,24-JUL-15,"(43.5566893, -71.3973105)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOUTH HAMPTON,NH,038273527,35,10-JUL-15,"(42.8983828, -70.99034379999999)"
